# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 2.5 - Dec. 12, 2018
# Instrument: ESS_BEER_MCPL.instr
# Ncount: 500000
# Trace: no
# Gravitation: no
# Seed: 1557956646
# Directory: /Users/andrewsazonov/Desktop/MacStas/BEER/ESS_BEER_MCPL_20190515_120940
# Param: input=BEER_MR.mcpl
# Param: repetition=50
# Param: pwdfile=duplex.laz
# Param: lc=6.65
# Param: lam0=2
# Param: dlam=1.8
# Param: omega=45
# Param: chi=90
# Param: colw=1
# Param: modul=0
# Param: mod_frq=2240
# Param: mod_twidth=0.0029
# Param: mod_shift=0
# Param: only_event=-1
# Param: pinc=0.1
# Param: ptra=0
# Param: strain=0
# Param: ustrain=0
# Date: Wed May 15 12:09:41 2019 (1557914981)
# type: array_1d(201)
# Source: ESS_BEER_MCPL (ESS_BEER_MCPL.instr)
# component: MonNDZ
# position: 0.52 0 0.04
# title: Z, mm monitor
# Ncount: 500000
# filename: SGV_z.dat
# statistics: X0=-0.00756546; dX=0.281323;
# signal: Min=0; Max=21.8897; Mean=1.57422;
# values: 316.419 4.295 13486
# xvar: U1
# yvar: (I,I_err)
# xlabel: Z, mm
# ylabel: Intensity [n/s/bin]
# xlimits: -5 5
# variables: U1 I I_err N
1.641791045 0 0 0 
1.691542289 0 0 0 
1.741293532 0 0 0 
1.791044776 0 0 0 
1.84079602 0 0 0 
1.890547264 0 0 0 
1.940298507 0 0 0 
1.990049751 0 0 0 
2.039800995 0 0 0 
2.089552239 0 0 0 
2.139303483 0 0 0 
2.189054726 0 0 0 
2.23880597 0 0 0 
2.288557214 0 0 0 
2.338308458 0 0 0 
2.388059701 0 0 0 
2.437810945 0 0 0 
2.487562189 0 0 0 
2.537313433 0 0 0 
2.587064677 0 0 0 
2.63681592 0 0 0 
2.686567164 0 0 0 
2.736318408 0 0 0 
2.786069652 0 0 0 
2.835820896 0 0 0 
2.885572139 0 0 0 
2.935323383 0 0 0 
2.985074627 0 0 0 
3.034825871 0 0 0 
3.084577114 0 0 0 
3.134328358 0 0 0 
3.184079602 0 0 0 
3.233830846 0 0 0 
3.28358209 0 0 0 
3.333333333 0 0 0 
3.383084577 0 0 0 
3.432835821 0 0 0 
3.482587065 0 0 0 
3.532338308 0 0 0 
3.582089552 0 0 0 
3.631840796 0 0 0 
3.68159204 0 0 0 
3.731343284 0 0 0 
3.781094527 0 0 0 
3.830845771 0 0 0 
3.880597015 0 0 0 
3.930348259 0 0 0 
3.980099502 0 0 0 
4.029850746 0 0 0 
4.07960199 0 0 0 
4.129353234 0 0 0 
4.179104478 0 0 0 
4.228855721 0 0 0 
4.278606965 0 0 0 
4.328358209 0 0 0 
4.378109453 0 0 0 
4.427860697 0 0 0 
4.47761194 0 0 0 
4.527363184 0 0 0 
4.577114428 0 0 0 
4.626865672 0 0 0 
4.676616915 0 0 0 
4.726368159 0 0 0 
4.776119403 0 0 0 
4.825870647 0 0 0 
4.875621891 0 0 0 
4.925373134 0 0 0 
4.975124378 0 0 0 
