!Default Powder Pattern; NEUTRONS:  => lambda,Ls,Gs:  0.1000 9999.0 9999.0
    2.0000    0.0100  170.0000
     282580.0625     284687.3750     286576.5938     288224.7188     289609.3750     290710.0312     291507.3438     291984.5000
     292128.2188     291928.1562     291377.6562     290474.0938     289219.5312     287620.5000     285688.2188     283439.1250
     280894.4375     278079.5312     275025.1562     271766.0312     268341.1250     264792.6875     261166.0312     257509.6875
     253874.2500     250311.8125     246875.4062     243618.4219     240594.5781     237856.2812     235455.1094     233439.3125
     231855.8594     230747.9219     230155.1406     230112.4844     230650.4375     231794.3594     233564.1875     235973.6094
     239030.8281     242736.9531     247087.6562     252072.0781     257672.6562     263865.5000     270622.0938     277906.1250
     285677.2188     293889.8438     302493.2812     311433.6875     320653.1250     330090.6875     339683.1875     349366.2500
     359074.6875     368741.8438     378301.9688     387691.1250     396846.8438     405708.2188     414217.5938     422321.5312
     429970.7188     437119.5625     443727.7188     449760.5625     455189.6562     459990.8438     464146.6250     467645.4375
     470480.9062     472652.1562     474163.5000     475023.7812     475245.9688     474847.3125     473847.6875     472270.1250
     470139.3750     467481.8125     464325.0625     460697.7500     456629.0312     452146.8438     447279.5938     442054.8750
     436499.4375     430638.5312     424497.0000     418097.9062     411463.5312     404614.3438     397570.6250     390352.1562
     382976.8750     375462.2812     367826.4688     360087.6250     352264.2812     344373.9688     336436.1250     328470.9688
     320499.2812     312542.6250     304623.2812     296765.1250     288992.7812     281330.9375     273805.1250     266441.5000
     259267.3906     252308.0625     245589.9375     239139.0312     232980.7812     227139.2812     221637.4531     216497.3125
     211739.8906     207382.5156     203442.0469     199932.8906     196867.0469     194254.0625     192100.7031     190411.3906
     189187.7812     188429.1406     188131.2031     188287.8594     188890.4062     189927.5000     191385.2969     193248.0625
     195497.9688     198115.2500     201078.4688     204364.6562     207949.5156     211807.4688     215912.4219     220237.5781
     224755.6875     229437.5781     234255.8438     239182.7188     244189.9062     249249.6562     254334.4844     259417.7031
     264473.3438     269475.0000     274397.5000     279216.0000     283907.3750     288447.6562     292815.1875     296987.4688
     300944.6250     304666.0938     308133.7812     311329.7812     314237.6875     316842.9375     319132.1250     321094.0625
     322719.6875     324001.2188     324934.1250     325515.9062     325747.0000     325630.9688     325174.1250     324385.9062
     323278.8438     321868.9062     320174.5000     318217.6250     316022.3125     313616.0625     311027.6250     308288.0312
     305429.4688     302485.2188     299489.2812     296475.6250     293477.7500     290528.8438     287659.9062     284901.6250
     282280.8750     279824.1250     277553.3750     275488.5000     273645.5000     272037.8438     270673.9688     269559.8750
     268696.8125     268082.4062     267710.5625     267571.1250     267651.3750     267933.9688     268399.5938     269025.5938
     269786.5938     270655.8438     271603.9062     272600.8750     273615.6562     274616.7500     275572.4375     276452.1562
     277225.5000     277863.9062     278339.9375     278629.3125     278708.8125     278558.8438     278161.9062     277503.8750
     276573.5000     275362.2188     273864.7500     272078.5938     270004.3438     267644.7188     265005.5000     262094.0312
     258920.7344     255497.4531     251838.2656     247958.1875     243874.3125     239604.7344     235168.7188     230586.0312
     225878.1250     221066.6250     216173.6875     211222.0625     206234.3594     201234.0938     196244.1406     191287.3281
     186386.5625     181564.4219     176842.6250     172242.6719     167785.1094     163489.8594     159375.5469     155460.4531
     151760.6719     148292.0938     145068.6875     142103.5625     139408.2344     136992.4219     134864.6406     133032.3906
     131500.6250     130273.7266     129353.7422     128741.4688     128436.4141     128435.7891     128735.7812     129331.0547
     130214.6250     131378.2812     132812.1875     134505.7031     136446.3750     138621.1562     141015.5938     143615.1094
     146403.7188     149365.2656     152483.4531     155740.6562     159120.2656     162605.8125     166179.9688     169827.1406
     173531.2812     177277.7656     181052.3594     184841.4844     188633.5000     192417.1406     196183.3594     199923.5781
     203631.5781     207301.9844     210931.9375     214519.4375     218065.0000     221570.2188     225039.4062     228477.7656
     231893.0469     235293.5156     238690.0469     242094.1094     245518.4844     248976.9531     252483.5938     256052.7812
     259699.3125     263436.1875     267277.7500     271235.1875     275319.2812     279539.0312     283900.6250     288408.8750
     293065.2500     297869.5000     302816.8125     307901.0625     313111.7500     318436.3750     323858.3750     329358.2812
     334914.3750     340501.6875     346092.3438     351657.1562     357163.7500     362578.8750     367867.6875     372993.8438
     377921.1250     382613.0938     387033.3438     391146.6250     394918.9375     398317.5000     401312.1875     403874.6250
     405980.1562     407605.5625     408732.0625     409343.4062     409427.1875     408973.7812     407977.1250     406434.3438
     404346.5000     401716.8125     398552.1562     394862.6250     390661.3125     385963.4375     380786.5000     375152.6875
     369085.1250     362609.6250     355754.4062     348550.6562     341028.4375     333223.0000     325167.9062     316899.9062
     308455.9688     299872.9375     291188.2812     282439.6250     273664.1250     264896.3750     256172.7656     247525.5469
     238987.7812     230589.7500     222360.0312     214325.2656     206510.8281     198937.3125     191626.2188     184593.6719
     177856.0781     171426.0938     165314.5312     159529.8906     154078.9531     148964.7031     144190.5625     139755.9844
     135659.9688     131899.8750     128471.0000     125368.3594     122585.3594     120114.5234     117947.6016     116075.9062
     114490.3281     113181.6016     112140.3672     111356.9922     110822.4219     110527.4141     110463.1797     110621.1875
     110993.5469     111572.5938     112351.3438     113323.3984     114482.2344     115822.3281     117338.8359     119026.5938
     120881.6406     122899.5859     125076.4531     127408.5156     129891.3281     132520.8281     135292.2812     138201.4375
     141241.9688     144408.2031     147692.7656     151087.7969     154584.4062     158172.5469     161840.8125     165578.1562
     169370.4375     173204.0312     177063.5469     180932.7812     184794.6875     188631.7969     192425.2031     196157.4531
     199808.4062     203360.1250     206793.5625     210090.4531     213233.0938     216204.7812     218990.0312     221574.0000
     223944.6094     226090.3594     228002.3281     229672.8125     231096.8281     232270.7500     233193.6094     233866.1406
     234291.4062     234473.7656     234420.2656     234139.5781     233641.6406     232938.2188     232042.8906     230970.5469
     229737.0312     228359.6719     226856.6406     225247.0156     223550.4219     221787.1562     219977.2188     218141.2656
     216299.4219     214470.7031     212674.2969     210927.8594     209248.1875     207650.5156     206148.8750     204754.9531
     203479.4375     202330.3906     201313.8281     200434.3750     199694.2969     199093.6875     198630.7969     198301.8594
     198101.5469     198022.2969     198055.6562     198191.2344     198417.8594     198722.8281     199093.2031     199514.9531
     199973.9062     200455.8906     200946.3438     201431.0938     201896.6250     202329.5625     202717.3750     203048.4531
     203311.9844     203498.1562     203598.4688     203605.5938     203513.1562     203316.5000     203012.4219     202598.9219
     202075.5625     201443.2500     200704.4531     199863.1875     198924.1094     197893.9844     196779.9375     195590.0469
     194333.6094     193019.9062     191658.9375     190260.4531     188834.4375     187390.8438     185938.6875     184486.9219
     183043.9375     181616.7500     180212.4531     178836.3594     177493.5625     176187.4531     174920.8594     173695.7812
     172513.2812     171373.6250     170276.2344     169219.8594     168202.8906     167223.0781     166277.9688     165365.2344
     164482.3438     163626.3750     162795.0312     161986.0000     161197.4531     160427.7031     159675.6406     158940.4375
     158221.9531     157520.3594     156837.0000     156172.6562     155529.9375     154911.2969     154319.6406     153759.2188
     153233.7969     152748.5625     152308.7031     151919.4844     151586.7031     151316.6094     151114.5625     150986.7344
     150938.5312     150975.3438     151102.0625     151323.3906     151642.5938     152063.1719     152587.5781     153217.5781
     153954.2188     154798.0312     155748.4688     156804.4219     157964.3750     159225.9531     160586.3594     162042.1094
     163589.7969     165225.5938     166945.1250     168743.9219     170618.2500     172563.2031     174574.6719     176647.7031
     178778.9062     180963.3281     183196.8906     185475.6875     187795.2812     190152.0156     192541.0938     194958.8594
     197400.5781     199862.4844     202340.0312     204828.3594     207322.5000     209817.6875     212308.4062     214788.5312
     217251.2188     219690.0781     222096.8594     224463.2969     226779.5781     229036.1719     231221.8906     233324.8281
     235332.2656     237231.0156     239007.0781     240645.6562     242131.9375     243450.9531     244587.4375     245526.0312
     246252.5625     246752.4688     247013.1094     247022.2188     246769.1875     246244.8125     245441.6094     244354.0156
     242978.2969     241313.1875     239359.2031     237118.8750     234597.0156     231800.9219     228738.9375     225421.8750
     221862.7656     218076.0938     214077.6562     209885.1094     205517.6562     200996.2031     196341.0469     191575.2969
     186721.9844     181804.7500     176848.4531     171876.2031     166912.6250     161981.6562     157107.1719     152310.7656
     147615.0312     143040.3125     138606.8125     134331.7812     130232.6719     126324.5547     122621.4609     119134.8281
     115875.1016     112850.9219     110069.3672     107535.1406     105251.8672     103221.3828     101444.1484      99918.3828
      98641.5547      97609.5391      96816.6875      96256.3438      95920.6250      95800.8125      95887.0781      96168.8516
      96634.6953      97272.9219      98071.2578      99016.5938     100096.3906     101296.8750     102604.9062     104006.8984
     105489.5234     107039.5000     108643.4375     110287.9141     111960.3906     113647.9219     115337.9531     117018.0391
     118676.5547     120301.8984     121882.5703     123407.8203     124867.6719     126252.5000     127553.0625     128761.1953
     129869.4219     130871.4844     131761.6250     132535.6406     133189.8750     133722.6094     134132.8125     134420.8438
     134588.5938     134638.8594     134576.0000     134405.1875     134132.9844     133767.0469     133315.6094     132787.9375
     132194.4531     131545.4688     130852.0859     130126.2969     129379.9297     128624.9297     127873.4688     127137.7422
     126429.4219     125760.3203     125141.0391     124582.2812     124093.6094     123683.8750     123360.9453     123131.6719
     123001.7578     122975.8203     123057.1953     123247.8828     123548.7656     123959.4062     124478.3750     125102.8828
     125828.8438     126651.6328     127565.1484     128562.6719     129636.5703     130778.4609     131979.6562     133230.8906
     134521.9844     135843.4375     137184.4688     138535.5469     139886.3125     141226.7500     142547.4531     143839.2344
     145093.6406     146302.5312     147458.5781     148555.2344     149586.7344     150547.6562     151433.6719     152241.2969
     152967.4375     153609.5938     154165.9062     154635.0469     155015.7969     155307.7344     155510.5156     155624.2031
     155648.5469     155584.5781     155432.8750     155194.2812     154869.9062     154461.2344     153970.0469     153398.4219
     152748.8594     152023.6875     151226.1250     150359.6719     149428.0625     148435.0938     147385.5000     146283.9688
     145135.4531     143945.1406     142718.5625     141462.0469     140180.6719     138880.8281     137569.2188     136251.9375
     134935.7344     133627.0938     132332.6562     131059.3281     129813.6328     128601.7891     127430.2812     126305.1875
     125232.4219     124217.2500     123264.9922     122380.2656     121567.5859     120830.4609     120172.6094     119597.0859
     119106.2812     118702.2734     118386.6016     118160.5547     118024.8047     117979.7734     118025.1875     118160.5469
     118384.8750     118696.6719     119094.1172     119574.6641     120135.4453     120773.0547     121483.8516     122263.4766
     123106.9219     124009.0547     124964.1328     125965.8516     127007.6641     128082.3516     129182.5781     130300.3984
     131427.4062     132554.9688     133674.1406     134775.9062     135850.4688     136888.0781     137879.2969     138814.2344
     139682.8750     140476.0625     141184.4531     141798.8906     142311.3906     142714.0625     142999.6406     143162.3438
     143196.4688     143098.0000     142863.4688     142490.9219     141979.2812     141328.4375     140539.4531     139614.5312
     138557.1406     137371.2969     136062.7344     134637.2188     133102.1250     131465.5312     129736.0469     127923.1250
     126036.7812     124087.6250     122086.8438     120045.2812     117974.8047     115886.6875     113792.8125     111704.3750
     109632.4844     107588.4688     105582.8594     103625.8828     101727.1250      99895.7891      98140.5469      96469.5078
      94889.8594      93408.2969      92030.9766      90763.4062      89609.8203      88574.2344      87659.7344      86868.7656
      86202.6641      85662.3984      85247.8828      84958.3672      84792.2891      84747.4766      84820.7656      85008.3984
      85306.0625      85708.5312      86210.3047      86804.8594      87485.5781      88245.1094      89075.6094      89969.0625
      90916.8594      91908.5781      92938.9141      93997.0469      95073.8203      96160.4688      97248.0234      98327.8750
      99391.5469     100431.6797     101440.3281     102410.8906     103336.8125     104212.7031     105033.6094     105795.1406
     106493.8984     107127.2656     107693.0938     108190.1797     108618.1328     108977.0078     109267.8984     109492.3281
     109652.5156     109751.1172     109791.3984     109777.0469     109712.0078     109600.5859     109446.9766     109255.8125
     109031.3281     108777.8750     108499.5391     108200.2188     107883.3516     107552.2812     107209.5391     106857.6094
     106498.4609     106133.6641     105764.0781     105390.3281     105012.7422     104630.8984     104244.4062     103852.2734
     103453.1797     103045.8281     102628.4531     102199.0469     101755.7734     101296.6719     100819.6875     100322.9453
      99804.4688      99262.5234      98695.7109      98102.5469      97482.0625      96833.2266      96155.3906      95448.0469
      94711.0938      93944.3906      93148.4297      92323.5391      91470.6953      90590.8359      89685.4375      88756.2500
      87805.1406      86834.4141      85846.8594      84845.6328      83833.8750      82815.3047      81794.0312      80774.4375
      79760.9219      78758.2578      77771.4766      76805.7500      75865.9453      74957.7188      74086.0312      73256.2656
      72473.3906      71742.5078      71068.3438      70455.5547      69908.4219      69430.8203      69026.4141      68698.3906
      68449.5234      68282.1484      68197.7734      68197.8438      68282.9062      68453.0312      68707.6719      69045.8828
      69465.6875      69964.9297      70540.7188      71189.5547      71907.5234      72690.0938      73532.3828      74428.9688
      75373.7578      76360.9375      77383.9375      78435.9922      79510.1328      80599.5469      81696.8672      82795.0703
      83883.8672      84962.2578      86020.2031      87050.8203      88047.2812      89003.1797      89912.2500      90768.6250
      91566.6406      92300.9375      92966.9375      93560.2109      94077.1172      94514.3594      94869.7109      95141.2109
      95327.9375      95429.3984      95446.1875      95379.5781      95231.4453      95004.7891      94702.7578      94329.6797
      93890.3359      93390.0234      92834.5703      92230.2891      91583.7812      90902.1875      90192.8203      89463.0469
      88720.2500      87972.0156      87226.0234      86489.3438      85769.2031      85072.3750      84405.2812      83773.9609
      83183.8906      82640.2734      82147.5625      81709.6484      81329.6406      81010.4219      80754.0000      80561.6094
      80434.0391      80371.4766      80373.1562      80438.1797      80564.5625      80747.7109      80989.5547      81284.4062
      81628.2969      82017.2812      82446.4766      82911.0469      83405.7109      83925.2031      84463.7188      85015.4844
      85574.5781      86135.0938      86691.0078      87236.5156      87765.7891      88273.3125      88753.5234      89201.4844
      89612.3281      89981.9688      90306.2188      90581.8125      90805.8203      90976.0156      91090.4062      91147.7422
      91147.4375      91088.9297      90972.7031      90799.3047      90569.8438      90285.6094      89948.3672      89559.9766
      89122.7656      88638.7969      88110.5625      87540.5000      86931.2422      86284.9375      85604.2422      84891.3516
      84148.3984      83377.4688      82580.2188      81758.3672      80913.7891      80047.3281      79160.4609      78254.3203
      77329.8672      76388.0234      75429.5312      74455.1484      73465.7188      72462.2188      71445.1562      70415.6094
      69374.3750      68322.7578      67261.6094      66192.2578      65116.2070      64035.0703      62950.4180      61864.1602
      60778.2500      59695.1367      58616.3125      57545.0664      56482.9453      55433.3633      54398.2188      53379.5391
      52381.9375      51407.2422      50458.3633      49537.6094      48648.4766      47793.3125      46975.5625      46197.5117
      45462.1914      44772.3477      44130.7773      43540.2148      43002.9258      42521.7227      42098.6953      41736.1094
      41436.0352      41200.2695      41030.6211      40928.2461      40894.4258      40930.0625      41035.7656      41211.7266
      41457.9844      41774.0117      42159.0391      42611.7969      43131.1445      43714.5586      44360.1133      45064.6094
      45825.2578      46638.4336      47500.1250      48406.1172      49351.5703      50330.5078      51340.3164      52374.5820
      53427.4492      54493.1211      55565.7461      56639.1758      57707.9805      58765.3828      59806.1758      60823.6484
      61812.6406      62767.2461      63681.9844      64551.7070      65371.1797      66136.2344      66842.0859      67485.1094
      68061.4844      68568.5781      69003.7812      69365.3594      69652.0078      69862.9297      69998.1562      70058.3828
      70044.8125      69959.1875      69804.0781      69582.3984      69297.7422      68954.0391      68555.9453      68107.9062
      67615.5938      67084.0547      66519.1875      65926.4922      65311.9102      64681.3086      64039.9766      63393.9492
      62747.9648      62107.6602      61477.2852      60861.2461      60263.5391      59687.6094      59136.5156      58612.5547
      58118.2109      57654.6289      57223.1602      56824.3984      56458.5078      56125.3164      55824.1367      55554.0625
      55310.7773      55098.6680      54912.7773      54751.0820      54611.3125      54491.0742      54387.7969      54298.8594
      54221.5703      54153.2656      54091.3164      54033.0664      53976.0312      53918.0078      53856.6836      53790.2227
      53716.9062      53635.1875      53543.9180      53442.2617      53329.5156      53205.3516      53069.6523      52922.4609
      52764.1367      52595.0430      52415.9922      52227.5781      52030.6406      51826.0742      51614.6992      51397.5039
      51173.4453      50946.9609      50716.9023      50484.1172      50249.0859      50012.1836      49773.9141      49534.5625
      49294.3047      49053.2383      48811.4805      48568.9375      48325.5586      48081.2930      47836.0508      47589.6211
      47341.9219      47093.0156      46842.6484      46591.0117      46338.0664      46083.9141      45828.8828      45573.0898
      45317.0703      45061.1055      44805.8477      44551.7344      44299.7109      44050.2148      43804.1992      43562.4648
      43326.0352      43095.9805      42873.1445      42658.9727      42454.4180      42260.8789      42079.5781      41911.9062
      41759.3086      41623.1328      41504.8398      41405.8438      41327.5117      41271.2969      41238.5078      41230.3164
      41247.9336      41292.3516      41363.3242      41463.8789      41593.5195      41752.5156      41941.0859      42159.1406
      42406.4688      42682.4688      42986.3906      43317.3867      43673.9297      44054.7773      44458.1211      44882.0234
      45324.3555      45782.5977      46254.3203      46736.6016      47226.7930      47721.7109      48218.1602      48712.8789
      49202.4141      49683.4727      50152.4609      50605.7070      51040.0664      51451.8555      51837.7305      52192.1133
      52516.2500      52804.8164      53055.0391      53264.2383      53430.0781      53550.5039      53623.7891      53648.5039
      53623.7188      53548.8398      53423.6445      53248.4570      53023.8711      52750.9805      52431.1719      52066.4180
      51658.8516      51210.9727      50725.6992      50206.1367      49655.5625      49077.4766      48475.4297      47853.1641
      47214.5117      46563.2266      45903.0430      45237.5195      44570.2344      43904.8164      43244.1680      42591.4375
      41949.4375      41320.7812      40707.8086      40112.6797      39537.1055      38982.8047      38450.8125      37942.2539
      37457.8516      36998.1094      36563.2422      36151.2422      35765.8320      35404.5117      35066.5078      34751.0820
      34456.9883      34183.1797      33928.1602      33690.5547      33468.8086      33261.3398      33066.4766      32882.6484
      32708.1191      32541.4043      32380.9375      32225.3613      32073.3281      31923.5996      31775.2031      31627.1133
      31478.6113      31329.0547      31177.9961      31025.1230      30869.3398      30712.4277      30553.5957      30392.9883
      30230.8672      30067.6719      29903.7871      29739.7539      29576.0918      29413.3789      29252.1777      29093.1504
      28936.8711      28783.9375      28635.0020      28490.6719      28351.5586      28218.2559      28091.3164      27971.3730
      27858.9062      27754.5469      27658.7305      27572.0332      27494.9082      27427.7793      27371.1133      27325.2734
      27290.5996      27267.4609      27256.0898      27256.7773      27269.6699      27294.9648      27332.7734      27383.2305
      27446.3965      27522.3223      27610.9883      27712.3848      27826.4746      27952.5742      28091.6797      28243.0156
      28406.3555      28581.4512      28767.9395      28965.3594      29173.1914      29390.9102      29617.7793      29853.0684
      30095.8691      30345.3027      30600.3145      30859.7812      31122.4180      31387.0645      31652.3359      31916.8125
      32179.0918      32437.6230      32691.0703      32937.8828      33175.0234      33404.1641      33622.3047      33828.2109
      34020.4453      34197.8398      34359.2500      34503.5352      34629.7617      34737.1367      34824.7852      34892.1680
      34938.7383      34964.1211      34968.0469      34950.5234      34911.5312      34851.4375      34770.6016      34669.6523
      34549.3320      34410.5664      34254.4922      34082.2852      33895.4258      33695.3906      33483.7461      33262.2617
      33032.5742      32796.5898      32556.0312      32312.5781      32068.0391      31824.0664      31582.1797      31343.9336
      31110.6543      30880.6699      30660.8789      30449.2695      30246.6113      30053.5332      29870.4785      29697.7051
      29535.3281      29383.3516      29241.5762      29109.7441      28987.3750      28873.9023      28768.6855      28671.0293
      28580.1016      28495.0586      28414.9062      28338.7852      28265.6641      28194.6152      28124.6895      28052.8711
      27982.5137      27910.6680      27836.7070      27759.9727      27679.9844      27596.3242      27508.7676      27417.1289
      27321.4648      27221.8652      27118.4805      27011.7168      26901.9668      26789.6465      26675.3164      26559.5273
      26442.9355      26326.0703      26209.5430      26093.9355      25979.7617      25867.4297      25757.3242      25649.8555
      25545.1504      25443.4375      25344.7305      25248.9844      25156.1660      25065.9941      24978.2305      24892.6582
      24808.8711      24726.1074      24644.6914      24563.8438      24483.1582      24402.2695      24320.7793      24238.3281
      24154.6230      24069.4219      23982.5215      23893.7715      23803.0957      23710.4727      23615.9395      23519.6133
      23421.7520      23322.5625      23222.4824      23121.9141      23021.4102      22921.4883      22822.1934      22725.3945
      22631.2090      22540.3398      22453.5391      22371.4375      22294.7754      22224.1621      22160.1934      22103.3574
      22054.0605      22012.6641      21979.3672      21954.2949      21937.4688      21928.7363      21927.8770      21934.5371
      21948.3047      21968.5566      21994.6152      22025.7188      22061.0078      22099.5566      22140.3750      22182.3496
      22224.4453      22265.4531      22304.2461      22339.6406      22370.4824      22395.6172      22412.2246      22422.6152
      22424.0957      22415.7188      22396.6367      22366.1113      22323.5020      22268.3105      22200.1758      22118.9570
      22024.4629      21916.8828      21796.4570      21663.5898      21518.8906      21363.0254      21196.8359      21021.3203
      20837.5117      20645.3008      20448.4902      20247.1387      20042.5703      19836.1719      19629.3418      19423.5059
      19219.9453      19020.0312      18825.1211      18636.3730      18455.0352      18282.1504      18118.7598      17965.7773
      17824.0566      17694.2129      17576.8984      17472.5996      17381.6719      17304.3809      17240.8164      17190.9727
      17154.7129      17131.8223      17121.8594      17124.4707      17138.9238      17164.6348      17200.8262      17246.6621
      17300.2109      17362.5820      17431.6895      17506.5195      17585.9629      17668.9922      17754.4824      17841.2930
      17928.3496      18014.6211      18099.0117      18180.5098      18258.1289      18330.9219      18397.9219      18458.3457
      18511.3281      18556.1250      18590.6016      18617.0664      18633.5215      18639.5039      18634.6621      18618.6934
      18591.4414      18552.8906      18503.0020      18441.9336      18369.8926      18287.3145      18194.5312      18092.1152
      17980.6680      17860.9141      17733.5723      17599.4668      17459.4414      17314.4629      17165.4238      17013.2852
      16859.0957      16703.7832      16548.4297      16393.8613      16241.1367      16091.1709      15944.8828      15803.1250
      15665.8037      15535.4854      15411.9775      15295.8311      15187.5908      15087.7197      14996.5244      14914.2891
      14841.1660      14777.2012      14722.3711      14676.5127      14639.4199      14610.7559      14590.1641      14577.1641
      14571.1572      14570.7402      14576.9834      14588.3262      14604.0283      14623.3369      14645.4980      14669.7246
      14695.2549      14721.3076      14747.1279      14772.0352      14795.3457      14816.4316      14834.7266      14849.7295
      14860.9951      14868.1797      14871.0107      14869.3311      14863.0508      14852.1777      14836.8438      14817.2148
      14793.6396      14766.4150      14736.0010      14702.9141      14667.7051      14630.9004      14592.3340      14554.2617
      14516.4756      14479.5967      14444.1943      14410.8447      14380.0527      14352.2910      14327.9424      14307.3906
      14290.8730      14278.6270      14270.7744      14267.4033      14268.4932      14274.0127      14282.6250      14296.5146
      14314.2324      14335.4873      14359.9102      14387.1045      14416.6367      14448.0273      14480.7803      14514.3447
      14548.2021      14581.7910      14614.5498      14645.9297      14675.4121      14702.4629      14726.6016      14747.3604
      14764.3662      14777.1953      14785.5410      14789.1133      14787.6572      14780.9766      14768.9395      14751.4541
      14728.4121      14697.6133      14663.4688      14623.8301      14578.7480      14528.3623      14472.7822      14412.1836
      14346.7393      14276.6895      14202.2607      14123.7070      14041.3457      13955.4717      13866.4238      13774.5322
      13680.1543      13582.6025      13484.4111      13384.8809      13284.3770      13183.3320      13082.0859      12981.0381
      12880.5410      12780.9326      12682.5791      12585.7861      12490.8828      12398.1475      12307.8867      12220.3369
      12135.7217      12054.2891      11976.2373      11901.7314      11830.9180      11763.9287      11700.8428      11641.7148
      11586.5596      11535.3760      11488.1152      11444.6680      11404.9521      11368.7539      11335.9092      11306.1904
      11279.3652      11255.1162      11233.1475      11213.1299      11194.7520      11177.6260      11161.3809      11145.6973
      11130.1367      11114.3486      11097.9551      11079.9600      11061.3096      11041.0166      11018.7744      10994.3027
      10967.3467      10937.6543      10905.0850      10869.5010      10830.7686      10788.8828      10743.8330      10695.6738
      10644.5049      10590.4814      10533.7646      10474.6094      10413.2607      10350.0068      10285.1523      10219.0312
      10151.9609      10084.2949      10016.2949       9948.3018       9879.3857       9812.2354       9745.8760       9680.4785
       9616.2168       9553.2617       9491.6465       9431.4443       9372.6924       9315.3623       9259.4082       9204.7568
       9151.3184       9098.9072       9047.4385       8996.1387       8945.9824       8896.2646       8846.7744       8797.3594
       8747.8525       8698.1338       8648.0850       8597.6367       8546.6943       8495.2725       8443.3584       8391.0254
       8338.2920       8285.2930       8232.1709       8179.0605       8126.1602       8073.6577       8021.7739       7970.7334
       7920.7832       7872.1392       7825.0747       7779.8237       7736.3364       7695.4092       7657.0171       7621.3711
       7588.6826       7559.1714       7533.0342       7510.4575       7491.6094       7476.6475       7465.7271       7458.9863
       7456.5137       7458.4097       7463.4126       7474.2505       7489.6021       7509.4702       7533.8335       7562.6543
       7595.8359       7633.3066       7674.9219       7720.5298       7769.9922       7823.0806       7879.5820       7939.2588
       8001.8408       8067.0273       8134.5112       8203.9668       8275.0156       8347.3125       8420.4268       8493.9844
       8567.5225       8640.6123       8711.7930       8782.6309       8851.6465       8918.3828       8982.3730       9043.1943
       9100.3877       9153.5156       9202.2139       9246.0547       9284.7090       9317.8740       9345.2246       9366.4912
       9380.7158       9389.1953       9391.0312       9386.1162       9374.3975       9355.8789       9330.5723       9298.5820
